timestamp,open,high,low,close,volume,trade_count,vwap,actual_returns,sma_short_window,sma_long_window,RSI,EMA,signal,contrarian_signal,Strategy_Returns,contrarian_Strategy_Returns
2021-05-27 20:14:00+00:00,420.51,420.53,419.29,420.5,108835,265,420.178434,2.37817784014549e-05,419.99649999999957,419.7046279999998,91.80380117309406,60.3013799769255,1.0,-1.0,2.37817784014549e-05,-2.37817784014549e-05
2021-05-27 20:15:00+00:00,420.43,420.47,420.41,420.46,5158,48,420.446957,-9.512485136742299e-05,420.0372499999995,419.7248279999998,67.54378966966098,59.69828644597585,-1.0,1.0,-9.512485136742299e-05,9.512485136742299e-05
2021-05-27 20:16:00+00:00,420.45,420.46,420.42,420.42,9391,78,420.439691,-9.51339009654939e-05,420.0689999999995,419.74442799999974,48.37032482018014,59.0951945259688,-1.0,1.0,9.51339009654939e-05,-9.51339009654939e-05
2021-05-27 20:17:00+00:00,420.44,420.44,420.41,420.44,9629,89,420.423271,4.757147614276036e-05,420.0984999999995,419.7651279999998,57.432880773428565,59.304947047824506,1.0,-1.0,-4.757147614276036e-05,4.757147614276036e-05
2021-05-27 20:18:00+00:00,420.42,420.5,419.29,420.44,96816,56,419.396411,0.0,420.1269999999995,419.7852279999997,57.432880773428565,59.304947047824506,1.0,-1.0,0.0,-0.0
2021-05-27 20:19:00+00:00,420.45,420.5,419.29,420.45,21832,160,420.36923,2.3784606602683667e-05,420.18849999999946,419.80582799999974,64.45249107421206,59.41329843367787,1.0,-1.0,2.3784606602683667e-05,-2.3784606602683667e-05
2021-05-27 20:20:00+00:00,420.45,420.47,420.44,420.44,3356,39,420.455268,-2.3784040908525483e-05,420.2314999999995,419.8270279999997,51.67110977499196,59.25231835901934,-1.0,1.0,-2.3784040908525483e-05,2.3784040908525483e-05
2021-05-27 20:21:00+00:00,420.44,420.45,420.43,420.43,4633,28,420.437842,-2.3784606602572644e-05,420.26949999999954,419.8496279999997,39.82480291884634,59.08894973324369,-1.0,1.0,2.3784606602572644e-05,-2.3784606602572644e-05
2021-05-27 20:22:00+00:00,420.44,420.47,420.43,420.43,7040,38,420.442851,0.0,420.3094999999995,419.8718279999997,39.82480291884634,59.08894973324369,1.0,-1.0,-0.0,0.0
2021-05-27 20:23:00+00:00,420.43,420.51,420.41,420.51,28865,128,420.47512,0.00019028137858856375,420.3509999999995,419.8960279999997,88.2624959151558,60.00745197138728,1.0,-1.0,0.00019028137858856375,-0.00019028137858856375
2021-05-27 20:24:00+00:00,420.5,420.51,420.43,420.45,17170,99,420.485827,-0.00014268388385529907,420.3754999999995,419.91622799999976,46.318341080955065,58.99381771423878,-1.0,1.0,-0.00014268388385529907,0.00014268388385529907
2021-05-27 20:25:00+00:00,420.45,420.49,419.29,420.49,16564,23,419.521787,9.513616363432398e-05,420.39599999999945,419.93772799999977,63.61109686953773,59.45966767495332,1.0,-1.0,-9.513616363432398e-05,9.513616363432398e-05
2021-05-27 20:26:00+00:00,420.45,420.45,420.41,420.41,25824,62,420.423998,-0.0001902542272110841,420.4099999999995,419.9531299999998,32.34891616355719,58.11235280081961,-1.0,1.0,-0.0001902542272110841,0.0001902542272110841
2021-05-27 20:27:00+00:00,420.42,420.44,420.42,420.43,3983,21,420.427779,4.7572607692503155e-05,420.4194999999995,419.97184399999986,42.87657681896368,58.35309007751776,1.0,-1.0,-4.7572607692503155e-05,4.7572607692503155e-05
2021-05-27 20:28:00+00:00,420.44,420.44,420.44,420.44,384,16,420.438523,2.3785172323487203e-05,420.42849999999953,419.98904399999975,48.846807668568566,58.474852278837155,1.0,-1.0,2.3785172323487203e-05,-2.3785172323487203e-05
2021-05-27 20:29:00+00:00,420.43,420.43,420.41,420.43,3341,32,420.425317,-2.3784606602572644e-05,420.43399999999957,420.0066979999998,42.22682850315191,58.30092045808903,-1.0,1.0,-2.3784606602572644e-05,2.3784606602572644e-05
2021-05-27 20:30:00+00:00,420.46,420.5,420.43,420.46,22682,77,420.462715,7.135551697068365e-05,420.4394999999995,420.02429799999976,64.11300960981201,58.67718645465019,1.0,-1.0,-7.135551697068365e-05,7.135551697068365e-05
2021-05-27 20:31:00+00:00,420.5,420.53,420.49,420.49,8564,39,420.506709,7.135042572437023e-05,420.4484999999995,420.04099799999983,77.11645317634944,59.05419555743162,1.0,-1.0,7.135042572437023e-05,-7.135042572437023e-05
2021-05-27 20:32:00+00:00,420.52,420.52,420.49,420.51,1574,9,420.510311,4.7563556802687756e-05,420.4559999999995,420.0596979999998,83.2028157966225,59.306756924980164,1.0,-1.0,4.7563556802687756e-05,-4.7563556802687756e-05
2021-05-27 20:33:00+00:00,420.51,420.51,420.48,420.48,7150,25,420.480834,-7.134194192759402e-05,420.45549999999946,420.0789979999998,52.052673108721315,58.75207260683324,-1.0,1.0,-7.134194192759402e-05,7.134194192759402e-05
2021-05-27 20:34:00+00:00,420.49,420.54,420.49,420.54,6642,30,420.497936,0.00014269406392686257,420.4574999999995,420.10079799999977,77.4170430154809,59.5246399605594,1.0,-1.0,-0.00014269406392686257,0.00014269406392686257
2021-05-27 20:35:00+00:00,420.53,420.63,420.53,420.63,37673,110,420.581915,0.00021401055785408296,420.46599999999955,420.1230979999998,89.68937620148955,60.65265486791932,1.0,-1.0,0.00021401055785408296,-0.00021401055785408296
2021-05-27 20:36:00+00:00,420.63,420.66,420.55,420.66,12072,62,420.625061,7.132158904510355e-05,420.4779999999995,420.1460979999998,91.89235795804403,61.02213815619192,1.0,-1.0,7.132158904510355e-05,-7.132158904510355e-05
2021-05-27 20:37:00+00:00,420.6,420.61,420.58,420.58,5075,23,420.593925,-0.00019017734036996803,420.48499999999956,420.16479799999985,49.54713110964438,59.50175927462742,-1.0,1.0,-0.00019017734036996803,0.00019017734036996803
2021-05-27 20:38:00+00:00,420.59,420.59,420.58,420.58,1530,14,420.584775,0.0,420.4919999999996,420.1820979999999,49.54713110964439,59.50175927462741,1.0,-1.0,-0.0,0.0
2021-05-27 20:39:00+00:00,420.58,420.58,420.58,420.58,1094,12,420.580754,0.0,420.4984999999997,420.2038979999999,49.54713110964439,59.50175927462742,1.0,-1.0,0.0,-0.0
2021-05-27 20:40:00+00:00,420.59,420.59,420.5,420.51,10110,41,420.52415,-0.00016643682533645787,420.50199999999967,420.22289999999987,20.98708178278734,58.154723200078585,-1.0,1.0,-0.00016643682533645787,0.00016643682533645787
2021-05-27 20:41:00+00:00,420.55,420.57,420.55,420.57,11679,62,420.549571,0.0001426838838554101,420.5089999999997,420.2411999999999,54.619326157555406,58.96719401855397,1.0,-1.0,-0.0001426838838554101,0.0001426838838554101
2021-05-27 20:42:00+00:00,420.6,420.62,420.58,420.61,3098,41,420.588401,9.510901871268018e-05,420.5179999999997,420.2616999999999,68.16854458329101,59.50209883420673,1.0,-1.0,9.510901871268018e-05,-9.510901871268018e-05
2021-05-27 20:43:00+00:00,420.59,420.63,420.59,420.62,1777,24,420.616196,2.3774993461955773e-05,420.5234999999997,420.28249999999986,71.37363825412622,59.636328924551584,1.0,-1.0,2.3774993461955773e-05,-2.3774993461955773e-05
2021-05-27 20:44:00+00:00,420.62,420.63,420.59,420.62,7960,40,420.616073,0.0,420.5319999999997,420.3007999999998,71.37363825412622,59.636328924551584,1.0,-1.0,0.0,-0.0
2021-05-27 20:45:00+00:00,420.63,420.65,420.63,420.63,3935,42,420.638093,2.377442822498743e-05,420.53899999999965,420.3204999999998,76.6610989418244,59.77515135181566,1.0,-1.0,2.377442822498743e-05,-2.377442822498743e-05
2021-05-27 20:46:00+00:00,420.63,420.65,420.6,420.64,9571,61,420.623574,2.3773863014886487e-05,420.55049999999966,420.3375999999998,81.72449265107451,59.91582600015487,1.0,-1.0,2.3773863014886487e-05,-2.3773863014886487e-05
2021-05-27 20:47:00+00:00,420.62,420.64,420.61,420.64,2011,31,420.633257,0.0,420.5609999999996,420.3533999999998,81.72449265107451,59.91582600015487,1.0,-1.0,0.0,-0.0
2021-05-27 20:48:00+00:00,420.62,420.64,420.59,420.6,2094,18,420.61963,-9.509319132738892e-05,420.5689999999996,420.3679999999998,27.67922254306226,59.055643377547625,-1.0,1.0,-9.509319132738892e-05,9.509319132738892e-05
2021-05-27 20:49:00+00:00,420.6,420.6,420.58,420.58,3712,18,420.580838,-4.755111745136098e-05,420.57649999999956,420.3951999999998,18.502365337721404,58.62622073385065,-1.0,1.0,4.755111745136098e-05,-4.755111745136098e-05
2021-05-27 20:50:00+00:00,420.61,420.61,420.61,420.61,282,8,420.620355,7.133006800130737e-05,420.58399999999955,420.4157999999998,53.32248833280395,59.08163537372886,1.0,-1.0,-7.133006800130737e-05,7.133006800130737e-05
2021-05-27 20:51:00+00:00,420.62,420.64,420.61,420.64,897,17,420.62524,7.132498038564528e-05,420.59149999999954,420.43519999999984,71.55336251768412,59.53612418673144,1.0,-1.0,7.132498038564528e-05,-7.132498038564528e-05
2021-05-27 20:52:00+00:00,420.64,420.73,420.64,420.73,19586,72,420.707477,0.00021395968048687486,420.6024999999995,420.4571999999998,89.68416003236412,60.86672061171923,1.0,-1.0,0.00021395968048687486,-0.00021395968048687486
2021-05-27 20:53:00+00:00,420.73,420.73,420.67,420.68,3662,20,420.690049,-0.00011884106196380362,420.61249999999956,420.4771999999998,58.573655607600706,59.752839497840185,-1.0,1.0,-0.00011884106196380362,0.00011884106196380362
2021-05-27 20:54:00+00:00,420.69,420.7,420.68,420.7,1875,18,420.688952,4.754207473611771e-05,420.62049999999954,420.49199999999985,65.71046576174297,60.05123768565008,1.0,-1.0,-4.754207473611771e-05,4.754207473611771e-05
2021-05-27 20:55:00+00:00,420.68,420.69,420.68,420.69,2070,17,420.687558,-2.3769907297355175e-05,420.6234999999995,420.50419999999974,58.191649619791484,59.82493635398737,-1.0,1.0,-2.3769907297355175e-05,2.3769907297355175e-05
2021-05-27 20:56:00+00:00,420.7,420.7,420.7,420.7,2015,19,420.699437,2.3770472319162295e-05,420.62549999999953,420.5155999999998,64.31623687690349,59.978832881500146,1.0,-1.0,-2.3770472319162295e-05,2.3770472319162295e-05
2021-05-27 20:57:00+00:00,420.72,420.76,420.72,420.75,23956,103,420.749172,0.00011884953648677588,420.63399999999956,420.5257999999997,82.99712295574581,60.7460175231702,1.0,-1.0,0.00011884953648677588,-0.00011884953648677588
2021-05-27 20:58:00+00:00,420.76,420.8,420.73,420.8,13870,89,420.769058,0.00011883541295309996,420.6449999999995,420.53659999999974,90.47601038611495,61.499121113982966,1.0,-1.0,0.00011883541295309996,-0.00011883541295309996
2021-05-27 20:59:00+00:00,420.8,420.82,420.72,420.76,14180,49,420.750726,-9.505703422063583e-05,420.65399999999954,420.54539999999974,59.218554333473286,60.550801352846875,-1.0,1.0,-9.505703422063583e-05,9.505703422063583e-05
2021-05-27 21:00:00+00:00,420.77,420.77,420.67,420.69,11147,31,420.693886,-0.00016636562410876632,420.66299999999956,420.55219999999974,31.055218823268966,58.928166526291704,-1.0,1.0,0.00016636562410876632,-0.00016636562410876632
2021-05-27 21:01:00+00:00,420.7,420.7,420.69,420.69,2600,28,420.695392,0.0,420.6689999999996,420.55979999999965,31.05521882326897,58.928166526291704,1.0,-1.0,-0.0,0.0
2021-05-27 21:02:00+00:00,420.69,420.69,420.69,420.69,136,8,420.69,0.0,420.6729999999996,420.56639999999965,31.055218823268966,58.928166526291704,1.0,-1.0,0.0,-0.0
2021-05-27 21:03:00+00:00,420.69,420.69,420.69,420.69,1785,19,420.69,0.0,420.6764999999996,420.57039999999955,31.055218823268966,58.928166526291704,1.0,-1.0,0.0,-0.0
2021-05-27 21:04:00+00:00,420.69,420.69,420.69,420.69,326,8,420.690031,0.0,420.67999999999955,420.57419999999956,31.055218823268966,58.928166526291704,1.0,-1.0,0.0,-0.0
2021-05-27 21:05:00+00:00,420.69,420.69,420.69,420.69,394,16,420.70717,0.0,420.68299999999954,420.57879999999955,31.055218823268966,58.928166526291704,1.0,-1.0,0.0,-0.0
2021-05-27 21:06:00+00:00,420.7,420.7,420.7,420.7,354,8,420.70137,2.3770472319162295e-05,420.6859999999995,420.58439999999956,61.13343053342389,59.10489953992607,1.0,-1.0,2.3770472319162295e-05,-2.3770472319162295e-05
2021-05-27 21:08:00+00:00,420.71,420.74,420.71,420.74,1651,5,420.727241,9.50796291894207e-05,420.6909999999995,420.59039999999965,89.25623030653382,59.81075751929977,1.0,-1.0,9.50796291894207e-05,-9.50796291894207e-05
2021-05-27 21:09:00+00:00,420.71,420.71,420.69,420.69,2905,15,420.694862,-0.00011883823739133881,420.6954999999995,420.59539999999964,37.873405559808965,58.52235437474812,-1.0,1.0,-0.00011883823739133881,0.00011883823739133881
2021-05-27 21:10:00+00:00,420.69,420.69,420.69,420.69,340,11,420.691,0.0,420.70099999999957,420.60019999999963,37.873405559808965,58.52235437474813,1.0,-1.0,-0.0,0.0
2021-05-27 21:11:00+00:00,420.69,420.71,420.69,420.71,3307,16,420.700718,4.7540944638546634e-05,420.70599999999956,420.60559999999964,59.076354208235735,58.891175149030595,1.0,-1.0,4.7540944638546634e-05,-4.7540944638546634e-05
2021-05-27 21:12:00+00:00,420.71,420.71,420.69,420.69,412,7,420.699587,-4.753868460460886e-05,420.70849999999956,420.6107999999996,39.07349031225095,58.36163045708934,-1.0,1.0,-4.753868460460886e-05,4.753868460460886e-05
2021-05-27 21:14:00+00:00,420.7,420.75,420.69,420.75,9401,38,420.721332,0.0001426228339156399,420.7094999999996,420.61719999999957,75.85797590106603,59.477075950397186,1.0,-1.0,-0.0001426228339156399,0.0001426228339156399
2021-05-27 21:15:00+00:00,420.7,420.7,420.7,420.7,1007,7,420.70003,-0.00011883541295309996,420.71049999999957,420.62099999999964,43.23156256970693,58.152384171406354,-1.0,1.0,-0.00011883541295309996,0.00011883541295309996
2021-05-27 21:18:00+00:00,420.75,420.77,420.6,420.6,32545,78,420.64631,-0.00023769907297355175,420.7054999999996,420.62399999999957,18.87597205171389,55.624065123371366,-1.0,1.0,0.00023769907297355175,-0.00023769907297355175
2021-05-27 21:19:00+00:00,420.63,420.65,420.63,420.65,505,9,420.662495,0.00011887779362806938,420.7034999999996,420.62719999999956,42.9720654021276,56.587067596216734,1.0,-1.0,-0.00011887779362806938,0.00011887779362806938
2021-05-27 21:21:00+00:00,420.64,420.64,420.62,420.62,3382,23,420.623046,-7.131819802674855e-05,420.6994999999996,420.63139999999953,33.907690644610696,55.84509123995384,-1.0,1.0,-7.131819802674855e-05,7.131819802674855e-05
2021-05-27 21:22:00+00:00,420.62,420.62,420.61,420.61,706,15,420.617833,-2.377442822498743e-05,420.69249999999965,420.63499999999954,30.672695910745855,55.597133341771865,-1.0,1.0,2.377442822498743e-05,-2.377442822498743e-05
2021-05-27 21:23:00+00:00,420.62,420.62,420.61,420.61,1274,15,420.616378,0.0,420.68299999999965,420.6383999999996,30.672695910745862,55.59713334177185,1.0,-1.0,-0.0,0.0
2021-05-27 21:24:00+00:00,420.66,420.66,420.66,420.66,182,5,420.659753,0.00011887496730933478,420.6779999999996,420.6429999999996,66.56212533169132,56.60035516295908,1.0,-1.0,0.00011887496730933478,-0.00011887496730933478
2021-05-27 21:27:00+00:00,420.62,420.62,420.62,420.62,306,4,420.620065,-9.508867018503953e-05,420.6744999999996,420.64619999999957,41.056882692082766,55.575336035983135,-1.0,1.0,-9.508867018503953e-05,9.508867018503953e-05
2021-05-27 21:28:00+00:00,420.63,420.63,420.61,420.61,430,13,420.619,-2.377442822498743e-05,420.6704999999996,420.6485999999996,35.89853852691855,55.31976767156156,-1.0,1.0,2.377442822498743e-05,-2.377442822498743e-05
2021-05-27 21:29:00+00:00,420.61,420.61,420.61,420.61,519,8,420.610674,0.0,420.66649999999964,420.6505999999996,35.89853852691855,55.31976767156156,1.0,-1.0,-0.0,0.0
2021-05-27 21:30:00+00:00,420.62,420.65,420.62,420.65,903,9,420.644419,9.5099973847379e-05,420.6644999999997,420.65399999999966,69.9160195194536,56.159438269914105,1.0,-1.0,9.5099973847379e-05,-9.5099973847379e-05
2021-05-27 21:33:00+00:00,420.68,420.68,420.68,420.68,183,10,420.669317,7.131819802697059e-05,420.66399999999965,420.65679999999963,81.16239255018567,56.781027031381534,1.0,-1.0,7.131819802697059e-05,-7.131819802697059e-05
2021-05-27 21:34:00+00:00,420.65,420.65,420.6,420.6,5053,22,420.607204,-0.00019016829894458187,420.65949999999964,420.6561999999996,32.52570916720344,54.67175443247502,-1.0,1.0,-0.00019016829894458187,0.00019016829894458187
2021-05-27 21:36:00+00:00,420.61,420.61,420.61,420.61,237,10,420.615823,2.3775558725569468e-05,420.65499999999963,420.6551999999996,39.3412995990591,54.88551588905805,1.0,-1.0,-2.3775558725569468e-05,2.3775558725569468e-05
2021-05-27 21:37:00+00:00,420.62,420.62,420.62,420.62,208,6,420.620313,2.3774993461955773e-05,420.6489999999997,420.65599999999955,47.32271313910461,55.10157150271557,1.0,-1.0,2.3774993461955773e-05,-2.3774993461955773e-05
2021-05-27 21:39:00+00:00,420.62,420.62,420.6,420.6,1009,9,420.610059,-4.754885644997486e-05,420.6444999999997,420.6563999999995,33.92948571078007,54.56824463517572,-1.0,1.0,-4.754885644997486e-05,4.754885644997486e-05
2021-05-27 21:41:00+00:00,420.6,420.6,420.6,420.6,655,5,420.60029,0.0,420.6399999999997,420.6567999999994,33.92948571078007,54.56824463517572,1.0,-1.0,-0.0,0.0
2021-05-27 21:42:00+00:00,420.63,420.63,420.63,420.63,662,22,420.622795,7.132667617693045e-05,420.6359999999997,420.6591999999995,66.20761015319171,55.24481342099479,1.0,-1.0,7.132667617693045e-05,-7.132667617693045e-05
2021-05-27 21:44:00+00:00,420.63,420.63,420.6,420.6,306,7,420.621569,-7.132158904499253e-05,420.6314999999997,420.65979999999945,38.208216395956406,54.41788480422491,-1.0,1.0,-7.132158904499253e-05,7.132158904499253e-05
2021-05-27 21:48:00+00:00,420.63,420.63,420.63,420.63,227,10,420.63152,7.132667617693045e-05,420.62549999999965,420.66019999999946,62.191931833290845,55.10362827268695,1.0,-1.0,-7.132667617693045e-05,7.132667617693045e-05
2021-05-27 21:49:00+00:00,420.63,420.63,420.63,420.63,217,5,420.632442,0.0,420.6219999999997,420.6603999999995,62.191931833290845,55.10362827268693,1.0,-1.0,0.0,-0.0
2021-05-27 21:50:00+00:00,420.61,420.61,420.61,420.61,130,6,420.617731,-4.754772602999502e-05,420.62249999999966,420.6601999999995,39.30709104872356,54.534130294759905,-1.0,1.0,-4.754772602999502e-05,4.754772602999502e-05
2021-05-27 21:51:00+00:00,420.61,420.62,420.61,420.62,710,9,420.611739,2.3774993461955773e-05,420.62099999999975,420.6599999999995,52.43421959253912,54.77261328790828,1.0,-1.0,-2.3774993461955773e-05,2.3774993461955773e-05
2021-05-27 21:52:00+00:00,420.63,420.63,420.62,420.63,1512,11,420.624031,2.377442822498743e-05,420.62149999999974,420.6597999999995,64.08588921115495,55.013398064214684,1.0,-1.0,2.377442822498743e-05,-2.377442822498743e-05
2021-05-27 21:53:00+00:00,420.64,420.64,420.64,420.64,351,15,420.64688,2.3773863014886487e-05,420.62299999999976,420.6597999999995,73.73621717238224,55.25646826298599,1.0,-1.0,2.3773863014886487e-05,-2.3773863014886487e-05
2021-05-27 21:55:00+00:00,420.65,420.65,420.65,420.65,268,6,420.651343,2.3773297831874984e-05,420.62499999999983,420.6607999999996,81.28105094921058,55.50180626997479,1.0,-1.0,2.3773297831874984e-05,-2.3773297831874984e-05
2021-05-27 21:57:00+00:00,420.68,420.68,420.68,420.68,535,10,420.679477,7.131819802697059e-05,420.62599999999986,420.66279999999955,91.8354887310567,56.2363926363105,1.0,-1.0,7.131819802697059e-05,-7.131819802697059e-05
2021-05-27 21:58:00+00:00,420.69,420.69,420.68,420.68,606,6,420.685074,0.0,420.6289999999998,420.66419999999954,91.8354887310567,56.2363926363105,1.0,-1.0,0.0,-0.0
2021-05-27 21:59:00+00:00,420.68,420.68,420.68,420.68,915,8,420.679874,0.0,420.6324999999998,420.66499999999957,91.83548873105671,56.236392636310505,1.0,-1.0,0.0,-0.0
2021-05-27 22:00:00+00:00,420.65,420.82,420.65,420.82,8561,54,420.756929,0.00033279452315304603,420.64299999999986,420.66679999999957,99.1736687765125,59.54750802397511,1.0,-1.0,0.00033279452315304603,-0.00033279452315304603
2021-05-27 22:01:00+00:00,420.76,420.79,420.74,420.75,4850,16,420.752928,-0.00016634190390185655,420.64799999999985,420.66819999999956,59.240259677969895,57.33431270994471,-1.0,1.0,-0.00016634190390185655,0.00016634190390185655
2021-05-27 22:02:00+00:00,420.74,420.75,420.74,420.75,4802,11,420.749783,0.0,420.6514999999998,420.66919999999953,59.24025967796991,57.33431270994471,1.0,-1.0,-0.0,0.0
2021-05-27 22:03:00+00:00,420.76,420.76,420.76,420.76,209,4,420.761148,2.37670825906644e-05,420.65949999999987,420.6705999999995,63.911129614986095,57.56889235670249,1.0,-1.0,2.37670825906644e-05,-2.37670825906644e-05
2021-05-27 22:05:00+00:00,420.75,420.76,420.75,420.75,1701,5,420.752357,-2.376651772983962e-05,420.6664999999999,420.6715999999995,54.53667002123331,57.24771592396731,-1.0,1.0,-2.376651772983962e-05,2.376651772983962e-05
2021-05-27 22:06:00+00:00,420.78,420.78,420.78,420.78,100,1,420.78,7.130124777177116e-05,420.6744999999999,420.6721999999995,72.61341277433293,57.9656024512752,1.0,-1.0,-7.130124777177116e-05,7.130124777177116e-05
2021-05-27 22:07:00+00:00,420.74,420.74,420.74,420.74,500,3,420.7413,-9.506155235505798e-05,420.68149999999986,420.67099999999954,40.448129790753605,56.670902095088884,-1.0,1.0,-9.506155235505798e-05,9.506155235505798e-05
2021-05-27 22:08:00+00:00,420.73,420.73,420.73,420.73,250,3,420.72864,-2.3767647478245557e-05,420.6879999999998,420.6703999999996,34.68630743130812,56.34982787205662,-1.0,1.0,2.3767647478245557e-05,-2.3767647478245557e-05
2021-05-27 22:09:00+00:00,420.75,420.75,420.75,420.75,178,4,420.749888,4.753642478538822e-05,420.69399999999985,420.6715999999996,54.24125886141994,56.84876118570513,1.0,-1.0,-4.753642478538822e-05,4.753642478538822e-05
2021-05-27 22:10:00+00:00,420.76,420.76,420.76,420.76,496,6,420.76,2.37670825906644e-05,420.7019999999999,420.6729999999996,62.632209823097185,57.09895028832054,1.0,-1.0,2.37670825906644e-05,-2.37670825906644e-05
2021-05-27 22:11:00+00:00,420.76,420.76,420.76,420.76,115,2,420.763913,0.0,420.70849999999984,420.6743999999996,62.6322098230972,57.09895028832054,1.0,-1.0,0.0,-0.0
2021-05-27 22:13:00+00:00,420.76,420.76,420.74,420.74,1000,3,420.746,-4.753303545956822e-05,420.7139999999998,420.6753999999996,34.31560111502742,56.41775944703078,-1.0,1.0,-4.753303545956822e-05,4.753303545956822e-05
2021-05-27 22:14:00+00:00,420.76,420.77,420.76,420.77,460,5,420.764348,7.130294243462565e-05,420.72199999999987,420.6769999999997,67.43857890797368,57.19930921365361,1.0,-1.0,-7.130294243462565e-05,7.130294243462565e-05
2021-05-27 22:16:00+00:00,420.76,420.76,420.69,420.7,1481,11,420.701938,-0.00016636167027117565,420.72599999999983,420.67719999999974,24.39042413457732,54.85707437687917,-1.0,1.0,-0.00016636167027117565,0.00016636167027117565
2021-05-27 22:18:00+00:00,420.72,420.72,420.72,420.72,244,4,420.72,4.753981459471035e-05,420.73049999999984,420.67759999999976,40.631812028233924,55.38964985282393,1.0,-1.0,-4.753981459471035e-05,4.753981459471035e-05
2021-05-27 22:20:00+00:00,420.73,420.73,420.72,420.72,906,3,420.721104,0.0,420.73449999999985,420.67719999999974,40.631812028233924,55.38964985282393,1.0,-1.0,0.0,-0.0
2021-05-27 22:21:00+00:00,420.7,420.72,420.7,420.72,3150,13,420.717143,0.0,420.73799999999983,420.67779999999976,40.631812028233924,55.38964985282393,1.0,-1.0,0.0,-0.0
2021-05-27 22:22:00+00:00,420.72,420.72,420.72,420.72,150,2,420.72,0.0,420.7399999999998,420.67839999999984,40.631812028233924,55.38964985282392,1.0,-1.0,0.0,-0.0
2021-05-27 22:23:00+00:00,420.72,420.72,420.72,420.72,165,3,420.708182,0.0,420.74199999999973,420.67859999999985,40.631812028233924,55.38964985282393,1.0,-1.0,0.0,-0.0
2021-05-27 22:24:00+00:00,420.7,420.7,420.7,420.7,100,1,420.7,-4.7537554668242166e-05,420.74299999999977,420.6787999999999,15.442413236974273,54.676044380760345,-1.0,1.0,-4.7537554668242166e-05,4.7537554668242166e-05
2021-05-27 22:26:00+00:00,420.69,420.69,420.69,420.69,349,2,420.69,-2.3769907297355175e-05,420.7364999999998,420.67759999999987,10.541205158465381,54.31899751364936,-1.0,1.0,2.3769907297355175e-05,-2.3769907297355175e-05
2021-05-27 22:27:00+00:00,420.69,420.69,420.69,420.69,100,1,420.69,0.0,420.7334999999998,420.6773999999998,10.541205158465381,54.31899751364935,1.0,-1.0,-0.0,0.0
2021-05-27 22:28:00+00:00,420.69,420.69,420.69,420.69,710,8,420.689634,0.0,420.73049999999984,420.6791999999998,10.541205158465381,54.31899751364935,1.0,-1.0,0.0,-0.0
2021-05-27 22:30:00+00:00,420.64,420.64,420.64,420.64,650,7,420.640508,-0.00011885236159647761,420.7244999999998,420.6789999999998,1.6584936245668491,52.497783902242254,-1.0,1.0,-0.00011885236159647761,0.00011885236159647761
2021-05-27 22:32:00+00:00,420.64,420.69,420.64,420.69,325,5,420.655385,0.00011886648915937492,420.7214999999998,420.6803999999998,56.56290972318505,54.06918557735152,1.0,-1.0,-0.00011886648915937492,0.00011886648915937492
2021-05-27 22:33:00+00:00,420.64,420.64,420.64,420.64,100,1,420.64,-0.00011885236159647761,420.7144999999999,420.68099999999976,30.78328331922914,52.30363903341685,-1.0,1.0,-0.00011885236159647761,0.00011885236159647761
2021-05-27 22:35:00+00:00,420.69,420.69,420.69,420.69,100,1,420.69,0.00011886648915937492,420.7119999999999,420.68259999999975,58.88898127022672,53.841629817699776,1.0,-1.0,-0.00011886648915937492,0.00011886648915937492
2021-05-27 22:37:00+00:00,420.64,420.64,420.64,420.64,700,3,420.64,-0.00011885236159647761,420.70749999999987,420.68219999999974,36.59791052503098,52.12648478171715,-1.0,1.0,-0.00011885236159647761,0.00011885236159647761
2021-05-27 22:39:00+00:00,420.65,420.65,420.65,420.65,400,2,420.65,2.3773297831874984e-05,420.7024999999999,420.68279999999976,43.06351048171773,52.43570482634197,1.0,-1.0,-2.3773297831874984e-05,2.3773297831874984e-05
2021-05-27 22:41:00+00:00,420.69,420.69,420.69,420.69,2086,11,420.68964,9.509093070247943e-05,420.6989999999999,420.68439999999975,64.6766665937431,53.65746516160211,1.0,-1.0,9.509093070247943e-05,-9.509093070247943e-05
2021-05-27 22:44:00+00:00,420.71,420.71,420.7,420.7,1301,3,420.707686,2.3770472319162295e-05,420.6959999999999,420.68619999999976,69.0783733256855,53.959156029909,1.0,-1.0,2.3770472319162295e-05,-2.3770472319162295e-05
2021-05-27 22:46:00+00:00,420.7,420.75,420.7,420.71,10102,32,420.719255,2.3769907297355175e-05,420.6944999999999,420.6873999999997,73.94796300830257,54.26298148340235,1.0,-1.0,2.3769907297355175e-05,-2.3769907297355175e-05
2021-05-27 22:47:00+00:00,420.76,420.76,420.76,420.76,800,6,420.759838,0.00011884671151141113,420.69399999999985,420.6889999999996,88.05562028695667,55.75272444545757,1.0,-1.0,0.00011884671151141113,-0.00011884671151141113
2021-05-27 22:50:00+00:00,420.76,420.76,420.76,420.76,715,3,420.759161,0.0,420.69699999999983,420.6921999999997,88.05562028695665,55.75272444545757,1.0,-1.0,0.0,-0.0
2021-05-27 22:55:00+00:00,420.73,420.74,420.73,420.74,300,2,420.736667,-4.753303545956822e-05,420.69799999999987,420.69479999999965,59.20236670617185,55.00650699801846,-1.0,1.0,-4.753303545956822e-05,4.753303545956822e-05
