timestamp,open,high,low,close,volume,trade_count,vwap
2021-05-28 12:58:00+00:00,420.67,420.67,420.66,420.66,9080,33,420.669705
2021-05-28 12:59:00+00:00,420.63,420.63,420.61,420.61,922,14,420.621475
2021-05-28 13:00:00+00:00,420.61,420.66,420.61,420.66,912,18,420.627357
2021-05-28 13:01:00+00:00,420.66,420.66,420.64,420.64,1670,39,420.650943
2021-05-28 13:02:00+00:00,420.64,420.68,420.64,420.68,1248,22,420.65889
2021-05-28 13:03:00+00:00,420.69,420.73,420.68,420.73,1446,33,420.702974
2021-05-28 13:04:00+00:00,420.71,420.71,420.68,420.68,431,24,420.699466
2021-05-28 13:05:00+00:00,420.68,420.68,420.65,420.66,2206,32,420.665365
2021-05-28 13:06:00+00:00,420.66,420.68,420.66,420.68,630,27,420.665659
2021-05-28 13:07:00+00:00,420.7,420.75,420.7,420.75,1615,29,420.715573
2021-05-28 13:08:00+00:00,420.79,420.81,420.78,420.78,1882,35,420.794846
2021-05-28 13:09:00+00:00,420.78,420.78,420.75,420.75,970,19,420.768722
2021-05-28 13:10:00+00:00,420.76,420.76,420.71,420.71,3921,42,420.744048
2021-05-28 13:11:00+00:00,420.74,420.74,420.74,420.74,1246,14,420.738624
2021-05-28 13:12:00+00:00,420.75,420.75,420.73,420.73,483,17,420.739627
2021-05-28 13:13:00+00:00,420.74,420.74,420.7,420.7,3415,40,420.709508
2021-05-28 13:14:00+00:00,420.68,420.68,420.68,420.68,540,24,420.683722
2021-05-28 13:15:00+00:00,420.71,420.76,420.71,420.76,1543,21,420.7435
2021-05-28 13:16:00+00:00,420.76,420.78,420.72,420.74,4812,34,420.743036
2021-05-28 13:17:00+00:00,420.77,420.78,420.77,420.78,752,13,420.776569
2021-05-28 13:18:00+00:00,420.82,420.88,420.8,420.85,2996,21,420.82479
2021-05-28 13:19:00+00:00,420.88,420.88,420.85,420.86,2998,40,420.869743
2021-05-28 13:20:00+00:00,420.86,420.86,420.81,420.83,2717,22,420.846515
2021-05-28 13:21:00+00:00,420.86,420.88,420.83,420.83,2747,29,420.849814
2021-05-28 13:22:00+00:00,420.83,420.83,420.8,420.8,3092,28,420.808917
2021-05-28 13:23:00+00:00,420.8,420.88,420.8,420.88,5669,40,420.834043
2021-05-28 13:24:00+00:00,420.88,420.9,420.86,420.87,7951,46,420.884071
2021-05-28 13:25:00+00:00,420.89,420.91,420.83,420.84,8113,74,420.87657
2021-05-28 13:26:00+00:00,420.86,420.96,420.86,420.92,12293,71,420.935305
2021-05-28 13:27:00+00:00,420.92,420.96,420.9,420.96,3845,34,420.937878
2021-05-28 13:28:00+00:00,420.95,421.07,420.94,421.06,41007,178,421.014437
2021-05-28 13:29:00+00:00,421.05,421.05,420.93,420.98,37513,160,420.985805
2021-05-28 13:30:00+00:00,420.97,421.09,420.76,420.82,494638,2363,420.976897
2021-05-28 13:31:00+00:00,420.81,420.82,420.66,420.69,263500,1996,420.724615
2021-05-28 13:32:00+00:00,420.69,420.83,420.64,420.69,199889,1736,420.703037
2021-05-28 13:33:00+00:00,420.69,420.76,420.62,420.685,229470,1952,420.68903
2021-05-28 13:34:00+00:00,420.67,420.76,420.65,420.74,198237,1549,420.703255
2021-05-28 13:35:00+00:00,420.75,420.82,420.66,420.82,207998,1738,420.742431
2021-05-28 13:36:00+00:00,420.8,420.82,420.69,420.82,154750,1337,420.752067
2021-05-28 13:37:00+00:00,420.82,420.86,420.68,420.7,152136,1504,420.744847
2021-05-28 13:38:00+00:00,420.7,420.735,420.57,420.575,155467,1570,420.658178
2021-05-28 13:39:00+00:00,420.58,420.695,420.56,420.64,84149,927,420.619317
2021-05-28 13:40:00+00:00,420.65,420.73,420.63,420.695,183056,1833,420.684864
2021-05-28 13:41:00+00:00,420.69,420.77,420.61,420.665,145319,1248,420.701229
2021-05-28 13:42:00+00:00,420.67,420.72,420.59,420.6,124088,1107,420.655928
2021-05-28 13:43:00+00:00,420.61,420.71,420.58,420.6,94928,897,420.640515
2021-05-28 13:44:00+00:00,420.6,420.66,420.575,420.595,86997,748,420.623512
2021-05-28 13:45:00+00:00,420.6,420.73,420.595,420.655,110205,955,420.668129
2021-05-28 13:46:00+00:00,420.65,420.925,420.64,420.87,128519,1271,420.805326
2021-05-28 13:47:00+00:00,420.875,420.98,420.78,420.795,192033,1302,420.91268
2021-05-28 13:48:00+00:00,420.79,420.805,420.58,420.7,189460,1498,420.690837
2021-05-28 13:49:00+00:00,420.7,420.73,420.53,420.53,106921,981,420.641424
2021-05-28 13:50:00+00:00,420.52,420.57,420.385,420.405,257424,1788,420.471763
2021-05-28 13:51:00+00:00,420.41,420.46,420.34,420.38,142995,1293,420.412025
2021-05-28 13:52:00+00:00,420.38,420.645,420.38,420.63,109118,1092,420.505261
2021-05-28 13:53:00+00:00,420.64,420.7,420.6,420.67,114529,1158,420.65864
2021-05-28 13:54:00+00:00,420.67,420.775,420.63,420.735,161327,1380,420.678129
2021-05-28 13:55:00+00:00,420.74,420.78,420.68,420.68,166511,1186,420.729827
2021-05-28 13:56:00+00:00,420.68,420.79,420.64,420.783,140238,1074,420.712819
2021-05-28 13:57:00+00:00,420.79,420.8799,420.78,420.8701,144032,1070,420.814542
2021-05-28 13:58:00+00:00,420.87,420.875,420.8,420.825,69965,836,420.840381
2021-05-28 13:59:00+00:00,420.83,420.89,420.83,420.87,142649,1085,420.825294
2021-05-28 14:00:00+00:00,420.87,421.04,420.84,420.8817,151062,1437,420.932428
2021-05-28 14:01:00+00:00,420.88,420.9001,420.725,420.8,145674,1374,420.840075
2021-05-28 14:02:00+00:00,420.79,420.8899,420.69,420.755,141591,1203,420.793808
2021-05-28 14:03:00+00:00,420.765,420.84,420.765,420.795,108086,947,420.812596
2021-05-28 14:04:00+00:00,420.8,420.8219,420.43,420.745,316265,2134,420.627071
2021-05-28 14:05:00+00:00,420.75,420.79,420.67,420.7041,129214,1179,420.744724
2021-05-28 14:06:00+00:00,420.71,420.795,420.67,420.795,99044,911,420.72824
2021-05-28 14:07:00+00:00,420.795,420.81,420.67,420.7043,121674,1036,420.752216
2021-05-28 14:08:00+00:00,420.705,420.73,420.59,420.59,107716,1087,420.654124
2021-05-28 14:09:00+00:00,420.595,420.63,420.535,420.535,73332,783,420.580133
2021-05-28 14:10:00+00:00,420.53,420.65,420.5209,420.65,114995,1003,420.593645
2021-05-28 14:11:00+00:00,420.65,420.67,420.545,420.575,261191,728,420.595376
2021-05-28 14:12:00+00:00,420.57,420.58,420.41,420.44,100630,904,420.476057
2021-05-28 14:13:00+00:00,420.44,420.5511,420.43,420.475,113438,929,420.488707
2021-05-28 14:14:00+00:00,420.4737,420.52,420.41,420.5,93764,913,420.464995
2021-05-28 14:15:00+00:00,420.51,420.58,420.48,420.495,75329,739,420.526525
2021-05-28 14:16:00+00:00,420.49,420.52,420.455,420.5189,71891,726,420.488177
2021-05-28 14:17:00+00:00,420.515,420.58,420.49,420.5655,91200,804,420.534108
2021-05-28 14:18:00+00:00,420.55,420.6,420.495,420.4999,66024,603,420.545552
2021-05-28 14:19:00+00:00,420.49,420.4989,420.29,420.33,159756,1361,420.376052
2021-05-28 14:20:00+00:00,420.33,420.39,420.205,420.3001,139799,1214,420.299308
2021-05-28 14:21:00+00:00,420.31,420.33,420.25,420.31,60760,683,420.295124
2021-05-28 14:22:00+00:00,420.32,420.36,420.295,420.3455,78851,718,420.327316
2021-05-28 14:23:00+00:00,420.345,420.3981,420.29,420.375,103416,962,420.342722
2021-05-28 14:24:00+00:00,420.37,420.39,420.19,420.2019,85699,901,420.279703
2021-05-28 14:25:00+00:00,420.2019,420.22,419.999,419.999,197761,1912,420.095346
2021-05-28 14:26:00+00:00,419.99,420.14,419.9655,420.135,152352,1268,420.033123
2021-05-28 14:27:00+00:00,420.125,420.155,420.07,420.085,122136,1180,420.108353
2021-05-28 14:28:00+00:00,420.08,420.12,420.03,420.1,117058,1049,420.081573
2021-05-28 14:29:00+00:00,420.11,420.12,420.055,420.07,86453,790,420.075757
2021-05-28 14:30:00+00:00,420.07,420.28,420.07,420.245,130359,1212,420.210135
2021-05-28 14:31:00+00:00,420.245,420.32,420.225,420.315,125360,1148,420.273784
2021-05-28 14:32:00+00:00,420.32,420.37,420.3,420.3511,131700,963,420.343625
2021-05-28 14:33:00+00:00,420.3555,420.395,420.28,420.365,121004,1058,420.347276
2021-05-28 14:34:00+00:00,420.36,420.47,420.345,420.47,77569,771,420.424694
2021-05-28 14:35:00+00:00,420.47,420.51,420.44,420.49,148571,1138,420.479292
2021-05-28 14:36:00+00:00,420.48,420.5,420.3942,420.45,86610,850,420.457102
2021-05-28 14:37:00+00:00,420.455,420.4589,420.37,420.405,82821,797,420.401911
2021-05-28 14:38:00+00:00,420.405,420.42,420.32,420.38,364405,1048,419.785222
2021-05-28 14:39:00+00:00,420.385,420.44,420.36,420.3752,81081,705,420.403902
2021-05-28 14:40:00+00:00,420.38,420.495,420.37,420.495,63162,561,420.431594
2021-05-28 14:41:00+00:00,420.49,420.505,420.43,420.4819,64352,524,420.476734
2021-05-28 14:42:00+00:00,420.49,420.56,420.47,420.509,93047,774,420.514107
2021-05-28 14:43:00+00:00,420.51,420.64,420.5082,420.625,116514,982,420.588106
2021-05-28 14:44:00+00:00,420.62,420.64,420.53,420.5442,74865,684,420.575807
2021-05-28 14:45:00+00:00,420.55,420.5711,420.5,420.515,52138,539,420.532575
2021-05-28 14:46:00+00:00,420.52,420.52,420.395,420.4055,70025,651,420.446456
2021-05-28 14:47:00+00:00,420.405,420.52,420.375,420.4619,68640,650,420.449935
2021-05-28 14:48:00+00:00,420.4689,420.48,420.4119,420.4119,46002,480,420.453516
2021-05-28 14:49:00+00:00,420.4119,420.42,420.37,420.38,59416,581,420.395893
2021-05-28 14:50:00+00:00,420.395,420.46,420.37,420.415,49243,504,420.407964
2021-05-28 14:51:00+00:00,420.41,420.5,420.4,420.47,52674,471,420.464493
2021-05-28 14:52:00+00:00,420.49,420.54,420.481,420.5111,63723,628,420.512484
2021-05-28 14:53:00+00:00,420.515,420.55,420.48,420.545,60141,536,420.519236
2021-05-28 14:54:00+00:00,420.54,420.5611,420.5011,420.5111,47523,530,420.537392
2021-05-28 14:55:00+00:00,420.5111,420.53,420.41,420.4321,93413,709,420.449171
2021-05-28 14:56:00+00:00,420.435,420.53,420.41,420.4801,108517,867,420.474556
2021-05-28 14:57:00+00:00,420.485,420.52,420.42,420.425,56118,591,420.481398
2021-05-28 14:58:00+00:00,420.4237,420.47,420.4,420.42,51450,535,420.43018
2021-05-28 14:59:00+00:00,420.42,420.49,420.415,420.4681,113441,972,420.454196
2021-05-28 15:00:00+00:00,420.465,420.53,420.445,420.51,71484,573,420.491767
2021-05-28 15:01:00+00:00,420.51,420.525,420.46,420.5019,53378,556,420.503548
2021-05-28 15:02:00+00:00,420.505,420.525,420.46,420.47,56623,582,420.492308
2021-05-28 15:03:00+00:00,420.49,420.54,420.381,420.39,127176,1147,420.470902
2021-05-28 15:04:00+00:00,420.3892,420.4801,420.35,420.4801,73021,735,420.441679
2021-05-28 15:05:00+00:00,420.49,420.54,420.46,420.485,134071,1089,420.499498
2021-05-28 15:06:00+00:00,420.4855,420.51,420.41,420.5,54789,452,420.471594
2021-05-28 15:07:00+00:00,420.505,420.52,420.46,420.4919,60900,559,420.485507
2021-05-28 15:08:00+00:00,420.495,420.51,420.44,420.47,33992,402,420.486561
2021-05-28 15:09:00+00:00,420.47,420.5584,420.47,420.5501,53198,567,420.51411
2021-05-28 15:10:00+00:00,420.555,420.6155,420.54,420.6155,64851,631,420.57764
2021-05-28 15:11:00+00:00,420.61,420.6499,420.59,420.61,54461,565,420.621159
2021-05-28 15:12:00+00:00,420.6082,420.62,420.55,420.551,43043,426,420.599097
2021-05-28 15:13:00+00:00,420.555,420.62,420.55,420.6,57281,500,420.581985
2021-05-28 15:14:00+00:00,420.6001,420.62,420.56,420.6,49000,504,420.593236
2021-05-28 15:15:00+00:00,420.6,420.68,420.55,420.66,74572,718,420.630997
2021-05-28 15:16:00+00:00,420.6599,420.67,420.62,420.635,56874,553,420.640225
2021-05-28 15:17:00+00:00,420.6355,420.71,420.61,420.695,78498,643,420.654228
2021-05-28 15:18:00+00:00,420.6959,420.74,420.685,420.7043,92680,651,420.716384
2021-05-28 15:19:00+00:00,420.705,420.77,420.7,420.73,65111,612,420.737488
2021-05-28 15:20:00+00:00,420.73,420.77,420.72,420.74,38698,415,420.743052
2021-05-28 15:21:00+00:00,420.75,420.78,420.73,420.7486,64400,574,420.750393
2021-05-28 15:22:00+00:00,420.75,420.75,420.7001,420.72,58312,603,420.723291
2021-05-28 15:23:00+00:00,420.73,420.76,420.7,420.75,78016,775,420.730419
2021-05-28 15:24:00+00:00,420.74,420.785,420.72,420.785,46084,467,420.75819
2021-05-28 15:25:00+00:00,420.78,420.79,420.711,420.715,43471,439,420.752915
2021-05-28 15:26:00+00:00,420.715,420.74,420.69,420.695,53579,544,420.719259
2021-05-28 15:27:00+00:00,420.7,420.72,420.65,420.72,61869,617,420.684352
2021-05-28 15:28:00+00:00,420.705,420.72,420.68,420.68,69688,792,420.700046
2021-05-28 15:29:00+00:00,420.68,420.72,420.64,420.7,67229,746,420.677522
2021-05-28 15:30:00+00:00,420.71,420.799,420.71,420.75,64740,764,420.751457
2021-05-28 15:31:00+00:00,420.75,420.765,420.72,420.7319,39283,508,420.742986
2021-05-28 15:32:00+00:00,420.735,420.825,420.735,420.76,90411,774,420.784588
2021-05-28 15:33:00+00:00,420.75,420.81,420.715,420.7155,66325,727,420.771398
2021-05-28 15:34:00+00:00,420.715,420.755,420.67,420.735,1345977,954,419.599075
2021-05-28 15:35:00+00:00,420.74,420.83,420.73,420.83,74495,701,420.781341
2021-05-28 15:36:00+00:00,420.83,420.92,420.8209,420.89,125843,1063,420.871551
2021-05-28 15:37:00+00:00,420.9,420.9299,420.86,420.8719,71354,648,420.901477
2021-05-28 15:38:00+00:00,420.875,420.97,420.87,420.959,94387,969,420.927563
2021-05-28 15:39:00+00:00,420.9511,420.97,420.93,420.9555,70673,810,420.949688
2021-05-28 15:40:00+00:00,420.955,420.96,420.9097,420.9581,48792,622,420.935694
2021-05-28 15:41:00+00:00,420.95,421.04,420.95,420.98,120632,1097,421.000056
2021-05-28 15:42:00+00:00,420.985,421.02,420.98,420.98,74512,590,420.992451
2021-05-28 15:43:00+00:00,420.98,420.98,420.905,420.915,57393,491,420.945561
2021-05-28 15:44:00+00:00,420.9205,420.9781,420.92,420.9781,290593,425,419.714144
2021-05-28 15:45:00+00:00,420.97,420.975,420.9011,420.9011,46911,519,420.938252
2021-05-28 15:46:00+00:00,420.9019,420.9299,420.77,420.84,256566,1718,420.84498
2021-05-28 15:47:00+00:00,420.84,420.879,420.84,420.8489,41492,488,420.854826
2021-05-28 15:48:00+00:00,420.8411,420.87,420.82,420.845,44397,430,420.841418
2021-05-28 15:49:00+00:00,420.8455,420.8786,420.81,420.8489,77451,635,420.840234
2021-05-28 15:50:00+00:00,420.85,420.87,420.8291,420.85,46716,410,420.846981
2021-05-28 15:51:00+00:00,420.85,420.9,420.85,420.87,33608,409,420.874399
2021-05-28 15:52:00+00:00,420.87,420.8999,420.85,420.855,21903,247,420.879637
2021-05-28 15:53:00+00:00,420.855,420.86,420.81,420.8389,22705,297,420.833486
2021-05-28 15:54:00+00:00,420.84,420.9,420.84,420.9,21577,368,420.871389
2021-05-28 15:55:00+00:00,420.8911,420.95,420.89,420.905,550350,493,419.64225
2021-05-28 15:56:00+00:00,420.9036,420.98,420.88,420.975,33159,427,420.932365
2021-05-28 15:57:00+00:00,420.975,421.01,420.97,420.995,43653,453,420.988495
2021-05-28 15:58:00+00:00,421.0,421.01,420.98,421.0,28828,329,420.997331
2021-05-28 15:59:00+00:00,421.0,421.015,420.935,420.95,63981,606,420.989368
2021-05-28 16:00:00+00:00,420.95,420.96,420.885,420.8981,41085,439,420.921896
2021-05-28 16:01:00+00:00,420.895,420.98,420.895,420.955,44320,473,420.941806
2021-05-28 16:02:00+00:00,420.955,421.0111,420.95,421.0,29761,446,420.980566
2021-05-28 16:03:00+00:00,421.0,421.06,420.985,421.05,64873,476,421.024607
2021-05-28 16:04:00+00:00,421.06,421.07,421.02,421.05,55075,570,421.046199
2021-05-28 16:05:00+00:00,421.05,421.11,421.05,421.0855,64662,721,421.08796
2021-05-28 16:06:00+00:00,421.09,421.15,421.08,421.135,90960,904,421.119154
2021-05-28 16:07:00+00:00,421.135,421.2,421.12,421.18,62324,588,421.158844
2021-05-28 16:08:00+00:00,421.185,421.21,421.135,421.21,306625,662,419.819562
2021-05-28 16:09:00+00:00,421.205,421.22,421.12,421.1311,77584,701,421.164798
2021-05-28 16:10:00+00:00,421.13,421.14,421.055,421.065,84827,788,421.110831
2021-05-28 16:11:00+00:00,421.065,421.15,421.065,421.105,64669,655,421.112724
2021-05-28 16:12:00+00:00,421.11,421.13,421.08,421.09,76200,642,421.104086
2021-05-28 16:13:00+00:00,421.0889,421.155,421.0889,421.155,42486,443,421.126778
2021-05-28 16:14:00+00:00,421.15,421.19,421.14,421.1721,36388,355,421.171197
2021-05-28 16:15:00+00:00,421.1719,421.24,421.15,421.2209,57751,585,421.1996
2021-05-28 16:16:00+00:00,421.23,421.25,421.2,421.225,104734,831,421.231563
2021-05-28 16:17:00+00:00,421.23,421.23,421.18,421.205,66800,554,421.20558
2021-05-28 16:18:00+00:00,421.205,421.24,421.19,421.197,52929,482,421.221239
2021-05-28 16:19:00+00:00,421.2011,421.215,421.16,421.21,49540,481,421.182766
2021-05-28 16:20:00+00:00,421.2111,421.25,421.205,421.21,55994,531,421.225914
2021-05-28 16:21:00+00:00,421.21,421.21,421.12,421.12,84745,789,421.149576
2021-05-28 16:22:00+00:00,421.1219,421.17,421.09,421.1462,50662,529,421.126976
2021-05-28 16:23:00+00:00,421.14,421.18,421.14,421.1501,30074,385,421.155771
2021-05-28 16:24:00+00:00,421.16,421.195,421.155,421.17,35337,419,421.178575
2021-05-28 16:25:00+00:00,421.17,421.1711,421.12,421.125,56375,560,421.144227
2021-05-28 16:26:00+00:00,421.13,421.14,421.09,421.09,39875,411,421.118292
2021-05-28 16:27:00+00:00,421.095,421.125,421.0601,421.099,60086,459,421.087937
2021-05-28 16:28:00+00:00,421.0911,421.17,421.08,421.1219,31972,399,421.122429
2021-05-28 16:29:00+00:00,421.12,421.16,421.12,421.125,23428,277,421.130627
2021-05-28 16:30:00+00:00,421.125,421.1291,421.05,421.105,38288,398,421.09304
2021-05-28 16:31:00+00:00,421.105,421.16,421.105,421.16,31592,319,421.13082
2021-05-28 16:32:00+00:00,421.155,421.185,421.15,421.175,297433,495,419.775832
2021-05-28 16:33:00+00:00,421.175,421.175,421.13,421.14,35482,374,421.143186
2021-05-28 16:34:00+00:00,421.145,421.195,421.135,421.195,79111,416,421.163058
2021-05-28 16:35:00+00:00,421.19,421.195,421.1201,421.125,30719,325,421.162821
2021-05-28 16:36:00+00:00,421.121,421.15,421.11,421.1212,28422,317,421.132068
2021-05-28 16:37:00+00:00,421.13,421.19,421.115,421.17,532116,333,421.112707
2021-05-28 16:38:00+00:00,421.18,421.205,421.155,421.175,32966,362,421.176884
2021-05-28 16:39:00+00:00,421.1755,421.22,421.17,421.205,27426,279,421.199156
2021-05-28 16:40:00+00:00,421.205,421.215,421.17,421.1889,55608,474,421.181802
2021-05-28 16:41:00+00:00,421.1855,421.21,421.1855,421.205,15669,226,421.201083
2021-05-28 16:42:00+00:00,421.205,421.205,421.15,421.155,25355,339,421.176672
2021-05-28 16:43:00+00:00,421.155,421.16,421.12,421.125,27583,271,421.142195
2021-05-28 16:44:00+00:00,421.14,421.16,421.12,421.1504,28683,317,421.142365
2021-05-28 16:45:00+00:00,421.15,421.16,421.08,421.0903,34220,397,421.121489
2021-05-28 16:46:00+00:00,421.09,421.21,421.075,421.195,169972,1316,421.163381
2021-05-28 16:47:00+00:00,421.195,421.2,421.1,421.1155,66531,563,421.158395
2021-05-28 16:48:00+00:00,421.11,421.12,420.86,420.92,353102,2551,420.967785
2021-05-28 16:49:00+00:00,420.92,420.96,420.89,420.9581,32312,329,420.923776
2021-05-28 16:50:00+00:00,420.95,420.97,420.92,420.95,18648,273,420.949378
2021-05-28 16:51:00+00:00,420.96,420.96,420.88,420.885,25605,276,420.912072
2021-05-28 16:52:00+00:00,420.89,420.9201,420.875,420.9081,38667,363,420.896015
2021-05-28 16:53:00+00:00,420.905,420.91,420.85,420.9,30052,282,420.880325
2021-05-28 16:54:00+00:00,420.91,420.91,420.86,420.875,22166,250,420.883714
2021-05-28 16:55:00+00:00,420.87,420.89,420.85,420.8772,26112,227,420.865255
2021-05-28 16:56:00+00:00,420.875,420.9,420.8711,420.8782,39437,296,420.891599
2021-05-28 16:57:00+00:00,420.87,420.9,420.835,420.895,30270,274,420.866874
2021-05-28 16:58:00+00:00,420.895,420.895,420.855,420.88,33776,319,420.899675
2021-05-28 16:59:00+00:00,420.8789,420.9089,420.86,420.89,20590,235,420.884103
2021-05-28 17:00:00+00:00,420.88,420.98,420.88,420.96,77194,639,420.939909
2021-05-28 17:01:00+00:00,420.95,420.965,420.93,420.965,34660,379,420.950141
2021-05-28 17:02:00+00:00,420.9679,420.975,420.94,420.97,41036,453,420.961643
2021-05-28 17:03:00+00:00,420.97,421.0036,420.96,420.975,39487,431,420.981091
2021-05-28 17:04:00+00:00,420.98,421.0,420.95,420.98,99240,773,420.9711
2021-05-28 17:05:00+00:00,420.97,420.97,420.895,420.9011,66581,433,420.938355
2021-05-28 17:06:00+00:00,420.905,420.927,420.89,420.925,53074,530,420.901174
2021-05-28 17:07:00+00:00,420.91,420.91,420.86,420.875,32555,366,420.878977
2021-05-28 17:08:00+00:00,420.8755,420.8802,420.81,420.865,66079,579,420.843668
2021-05-28 17:09:00+00:00,420.86,420.89,420.84,420.845,36927,327,420.857602
2021-05-28 17:10:00+00:00,420.8495,420.89,420.8,420.805,75873,556,420.846192
2021-05-28 17:11:00+00:00,420.82,420.845,420.8,420.825,62657,526,420.827009
2021-05-28 17:12:00+00:00,420.82,420.82,420.775,420.7811,40161,393,420.792436
2021-05-28 17:13:00+00:00,420.785,420.8,420.71,420.73,57070,582,420.742125
2021-05-28 17:14:00+00:00,420.7278,420.73,420.655,420.685,63068,682,420.687911
2021-05-28 17:15:00+00:00,420.68,420.705,420.64,420.67,52274,513,420.676239
2021-05-28 17:16:00+00:00,420.67,420.68,420.61,420.64,90571,725,420.638708
2021-05-28 17:17:00+00:00,420.63,420.67,420.62,420.64,50026,463,420.644681
2021-05-28 17:18:00+00:00,420.63,420.67,420.62,420.66,28643,312,420.647851
2021-05-28 17:19:00+00:00,420.66,420.75,420.66,420.735,79550,670,420.696221
2021-05-28 17:20:00+00:00,420.74,420.77,420.66,420.6643,100265,815,420.712895
2021-05-28 17:21:00+00:00,420.67,420.67,420.59,420.62,57828,528,420.636845
2021-05-28 17:22:00+00:00,420.62,420.64,420.57,420.585,94831,718,420.593888
2021-05-28 17:23:00+00:00,420.59,420.62,420.5301,420.58,93273,849,420.573711
2021-05-28 17:24:00+00:00,420.58,420.71,420.58,420.67,111023,926,420.652004
2021-05-28 17:25:00+00:00,420.66,420.735,420.64,420.68,81373,780,420.683644
2021-05-28 17:26:00+00:00,420.68,420.7,420.63,420.6801,64218,496,420.668848
2021-05-28 17:27:00+00:00,420.69,420.72,420.68,420.71,50018,490,420.702714
2021-05-28 17:28:00+00:00,420.71,420.75,420.68,420.695,113794,757,420.719907
2021-05-28 17:29:00+00:00,420.695,420.7127,420.63,420.66,104483,849,420.669752
2021-05-28 17:30:00+00:00,420.66,420.74,420.64,420.7399,84992,621,420.679294
2021-05-28 17:31:00+00:00,420.735,420.795,420.7311,420.79,89434,591,420.759909
2021-05-28 17:32:00+00:00,420.79,420.83,420.7699,420.8111,162105,992,420.79435
2021-05-28 17:33:00+00:00,420.8119,420.815,420.75,420.7801,76004,542,420.777567
2021-05-28 17:34:00+00:00,420.7881,420.8121,420.75,420.7519,54624,468,420.790134
2021-05-28 17:35:00+00:00,420.765,420.83,420.75,420.805,50077,465,420.792641
2021-05-28 17:36:00+00:00,420.8,420.8055,420.7,420.71,73697,527,420.756767
2021-05-28 17:37:00+00:00,420.7103,420.775,420.71,420.75,74188,534,420.74738
2021-05-28 17:38:00+00:00,420.75,420.76,420.695,420.755,45869,453,420.739467
2021-05-28 17:39:00+00:00,420.75,420.7781,420.64,420.685,80672,602,420.727478
2021-05-28 17:40:00+00:00,420.68,420.68,420.599,420.599,297799,438,419.694768
2021-05-28 17:41:00+00:00,420.59,420.685,420.57,420.64,32906,369,420.630853
2021-05-28 17:42:00+00:00,420.64,420.7,420.64,420.67,39182,360,420.66328
2021-05-28 17:43:00+00:00,420.66,420.67,420.64,420.65,31906,298,420.660101
2021-05-28 17:44:00+00:00,420.66,420.7181,420.66,420.7,44667,414,420.690335
2021-05-28 17:45:00+00:00,420.69,420.705,420.59,420.625,96802,824,420.641883
2021-05-28 17:46:00+00:00,420.625,420.71,420.54,420.6801,84225,733,420.618262
2021-05-28 17:47:00+00:00,420.69,420.69,420.6181,420.625,56347,475,420.646224
2021-05-28 17:48:00+00:00,420.62,420.63,420.58,420.615,63125,507,420.605926
2021-05-28 17:49:00+00:00,420.6101,420.7,420.61,420.65,152289,1011,420.662594
2021-05-28 17:50:00+00:00,420.64,420.645,420.57,420.595,64635,503,420.604074
2021-05-28 17:51:00+00:00,420.595,420.635,420.585,420.6301,62365,308,420.656731
2021-05-28 17:52:00+00:00,420.635,420.67,420.6311,420.655,30520,304,420.65098
2021-05-28 17:53:00+00:00,420.66,420.7,420.66,420.68,29467,296,420.678837
2021-05-28 17:54:00+00:00,420.68,420.7589,420.67,420.7526,52640,498,420.708248
2021-05-28 17:55:00+00:00,420.7559,420.76,420.72,420.73,50353,495,420.736161
2021-05-28 17:56:00+00:00,420.735,420.8,420.72,420.795,39565,344,420.769136
2021-05-28 17:57:00+00:00,420.7901,420.8,420.725,420.7319,65548,669,420.750364
2021-05-28 17:58:00+00:00,420.735,420.74,420.675,420.7076,63245,569,420.714413
2021-05-28 17:59:00+00:00,420.7099,420.71,420.66,420.69,36038,379,420.682015
2021-05-28 18:00:00+00:00,420.695,420.765,420.69,420.715,74489,682,420.726366
2021-05-28 18:01:00+00:00,420.71,420.77,420.71,420.73,31888,335,420.739171
2021-05-28 18:02:00+00:00,420.74,420.765,420.69,420.71,43237,472,420.720312
2021-05-28 18:03:00+00:00,420.71,420.76,420.71,420.73,54323,427,420.732623
2021-05-28 18:04:00+00:00,420.72,420.76,420.71,420.755,89629,282,420.750028
2021-05-28 18:05:00+00:00,420.755,420.76,420.7,420.74,55977,555,420.731617
2021-05-28 18:06:00+00:00,420.74,420.77,420.69,420.72,82587,681,420.726681
2021-05-28 18:07:00+00:00,420.715,420.7399,420.69,420.705,28324,316,420.71083
2021-05-28 18:08:00+00:00,420.7074,420.7211,420.58,420.7019,113718,851,420.666547
2021-05-28 18:09:00+00:00,420.705,420.71,420.625,420.6295,55876,505,420.676357
2021-05-28 18:10:00+00:00,420.625,420.67,420.58,420.58,55953,542,420.627618
2021-05-28 18:11:00+00:00,420.58,420.59,420.47,420.47,126643,1038,420.523635
2021-05-28 18:12:00+00:00,420.48,420.59,420.47,420.5881,89246,787,420.514387
2021-05-28 18:13:00+00:00,420.59,420.59,420.495,420.555,84337,737,420.554316
2021-05-28 18:14:00+00:00,420.55,420.6,420.5111,420.5111,97890,895,420.550078
2021-05-28 18:15:00+00:00,420.51,420.565,420.47,420.565,80832,750,420.530528
2021-05-28 18:16:00+00:00,420.568,420.61,420.5355,420.5355,66991,618,420.580641
